ImageId,WKT_Pix
AOI_2_Vegas_img590,"LINESTRING (779.0 390.0, 782.0 400.0, 861.0 402.0)"
AOI_2_Vegas_img590,"LINESTRING (782.0 400.0, 781.0 535.0)"
AOI_2_Vegas_img590,"LINESTRING (861.0 402.0, 938.0 402.0)"
AOI_2_Vegas_img590,"LINESTRING (861.0 402.0, 859.0 535.0)"
AOI_2_Vegas_img590,"LINESTRING (938.0 402.0, 999.0 401.0, 1008.0 403.0, 1013.0 409.0, 1013.0 702.0)"
AOI_2_Vegas_img590,"LINESTRING (938.0 402.0, 937.0 540.0)"
AOI_2_Vegas_img590,"LINESTRING (748.0 416.0, 754.0 436.0, 754.0 498.0)"
AOI_2_Vegas_img590,"LINESTRING (376.0 488.0, 314.0 489.0)"
AOI_2_Vegas_img590,"LINESTRING (376.0 488.0, 505.0 493.0)"
AOI_2_Vegas_img590,"LINESTRING (622.0 489.0, 505.0 493.0)"
AOI_2_Vegas_img590,"LINESTRING (622.0 489.0, 625.0 518.0)"
AOI_2_Vegas_img590,"LINESTRING (314.0 489.0, 260.0 497.0, 251.0 503.0)"
AOI_2_Vegas_img590,"LINESTRING (505.0 493.0, 504.0 516.0)"
AOI_2_Vegas_img590,"LINESTRING (251.0 503.0, 259.0 524.0, 281.0 547.0, 305.0 560.0, 333.0 566.0)"
AOI_2_Vegas_img590,"LINESTRING (504.0 516.0, 549.0 522.0, 625.0 518.0)"
AOI_2_Vegas_img590,"LINESTRING (504.0 516.0, 499.0 552.0)"
AOI_2_Vegas_img590,"LINESTRING (625.0 518.0, 646.0 526.0, 652.0 532.0, 655.0 541.0, 656.0 615.0, 655.0 623.0, 646.0 635.0, 632.0 641.0, 619.0 642.0, 521.0 641.0, 507.0 631.0, 500.0 610.0)"
AOI_2_Vegas_img590,"LINESTRING (781.0 535.0, 784.0 762.0)"
AOI_2_Vegas_img590,"LINESTRING (781.0 535.0, 859.0 535.0, 862.0 539.0, 937.0 540.0)"
AOI_2_Vegas_img590,"LINESTRING (862.0 539.0, 861.0 569.0)"
AOI_2_Vegas_img590,"LINESTRING (937.0 540.0, 936.0 577.0)"
AOI_2_Vegas_img590,"LINESTRING (499.0 552.0, 356.0 556.0, 340.0 559.0, 333.0 566.0)"
AOI_2_Vegas_img590,"LINESTRING (499.0 552.0, 500.0 610.0)"
AOI_2_Vegas_img590,"LINESTRING (2.0 552.0, 8.0 639.0, 15.0 644.0, 21.0 663.0, 37.0 778.0, 56.0 874.0, 86.0 988.0, 126.0 1114.0, 138.0 1136.0)"
AOI_2_Vegas_img590,"LINESTRING (333.0 566.0, 343.0 582.0, 388.0 600.0, 450.0 610.0, 500.0 610.0)"
AOI_2_Vegas_img590,"LINESTRING (861.0 569.0, 843.0 586.0, 838.0 600.0, 836.0 642.0, 840.0 687.0, 846.0 692.0, 862.0 695.0, 936.0 694.0)"
AOI_2_Vegas_img590,"LINESTRING (861.0 569.0, 936.0 577.0, 936.0 694.0, 1013.0 702.0, 1146.0 703.0)"
AOI_2_Vegas_img590,"LINESTRING (1013.0 702.0, 1011.0 742.0, 1003.0 779.0, 996.0 788.0)"
AOI_2_Vegas_img590,"LINESTRING (1146.0 703.0, 1147.0 785.0)"
AOI_2_Vegas_img590,"LINESTRING (784.0 762.0, 709.0 764.0)"
AOI_2_Vegas_img590,"LINESTRING (784.0 762.0, 788.0 764.0)"
AOI_2_Vegas_img590,"LINESTRING (709.0 764.0, 700.0 791.0, 676.0 928.0, 664.0 980.0, 654.0 999.0)"
AOI_2_Vegas_img590,"LINESTRING (788.0 764.0, 845.0 762.0, 904.0 765.0, 941.0 771.0, 990.0 783.0, 996.0 788.0)"
AOI_2_Vegas_img590,"LINESTRING (788.0 764.0, 788.0 868.0, 776.0 964.0, 756.0 1041.0, 738.0 1089.0, 719.0 1128.0, 714.0 1151.0)"
AOI_2_Vegas_img590,"LINESTRING (996.0 788.0, 996.0 790.0, 973.0 838.0, 965.0 847.0, 950.0 853.0)"
AOI_2_Vegas_img590,"LINESTRING (996.0 790.0, 1041.0 813.0, 1072.0 837.0, 1132.0 904.0, 1202.0 1000.0, 1218.0 1009.0)"
AOI_2_Vegas_img590,"LINESTRING (950.0 853.0, 934.0 842.0, 908.0 835.0, 876.0 834.0, 868.0 841.0, 867.0 941.0, 862.0 989.0, 816.0 1182.0)"
AOI_2_Vegas_img590,"LINESTRING (950.0 853.0, 945.0 875.0, 938.0 966.0, 927.0 1044.0, 897.0 1161.0, 892.0 1170.0, 878.0 1180.0, 859.0 1184.0, 832.0 1184.0, 827.0 1189.0)"
AOI_2_Vegas_img590,"LINESTRING (1297.0 960.0, 1295.0 965.0, 1218.0 1009.0)"
AOI_2_Vegas_img590,"LINESTRING (363.0 972.0, 361.0 1001.0, 367.0 1053.0, 366.0 1136.0, 353.0 1231.0, 336.0 1292.0)"
AOI_2_Vegas_img590,"LINESTRING (363.0 972.0, 381.0 979.0, 397.0 1002.0, 430.0 1030.0, 459.0 1045.0, 494.0 1054.0, 528.0 1054.0, 563.0 1046.0, 590.0 1032.0, 624.0 1008.0, 654.0 999.0, 650.0 1046.0, 637.0 1080.0, 611.0 1133.0, 584.0 1175.0, 552.0 1217.0, 491.0 1287.0, 488.0 1294.0, 481.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (1218.0 1009.0, 1224.0 1030.0, 1262.0 1079.0, 1270.0 1096.0, 1295.0 1117.0, 1297.0 1129.0)"
AOI_2_Vegas_img590,"LINESTRING (2.0 1054.0, 2.0 1070.0)"
AOI_2_Vegas_img590,"LINESTRING (1254.0 1113.0, 1188.0 1147.0)"
AOI_2_Vegas_img590,"LINESTRING (2.0 1130.0, 16.0 1134.0, 103.0 1171.0, 183.0 1210.0, 258.0 1252.0, 274.0 1258.0)"
AOI_2_Vegas_img590,"LINESTRING (714.0 1151.0, 701.0 1162.0, 671.0 1213.0, 618.0 1285.0, 614.0 1295.0, 609.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (714.0 1151.0, 775.0 1170.0, 808.0 1176.0, 816.0 1182.0)"
AOI_2_Vegas_img590,"LINESTRING (1177.0 1151.0, 1159.0 1157.0, 930.0 1296.0, 920.0 1296.0, 883.0 1261.0, 845.0 1218.0, 834.0 1196.0, 827.0 1189.0)"
AOI_2_Vegas_img590,"LINESTRING (45.0 1181.0, 52.0 1235.0)"
AOI_2_Vegas_img590,"LINESTRING (816.0 1182.0, 818.0 1187.0, 811.0 1195.0, 791.0 1243.0, 782.0 1289.0)"
AOI_2_Vegas_img590,"LINESTRING (818.0 1187.0, 827.0 1189.0)"
AOI_2_Vegas_img590,"LINESTRING (30.0 1226.0, 52.0 1235.0, 71.0 1261.0, 104.0 1292.0, 106.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (274.0 1258.0, 263.0 1269.0, 253.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (274.0 1258.0, 310.0 1283.0, 328.0 1292.0, 336.0 1292.0)"
AOI_2_Vegas_img590,"LINESTRING (186.0 1263.0, 204.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (782.0 1289.0, 771.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (782.0 1289.0, 794.0 1297.0)"
AOI_2_Vegas_img590,"LINESTRING (1188.0 1147.0, 1177.0 1151.0)"
AOI_2_Vegas_img599,"LINESTRING (2.0 2.0, 40.0 2.0)"
AOI_2_Vegas_img599,"LINESTRING (96.0 2.0, 125.0 2.0)"
AOI_2_Vegas_img599,"LINESTRING (188.0 2.0, 215.0 2.0)"
AOI_2_Vegas_img599,"LINESTRING (753.0 2.0, 757.0 156.0, 757.0 315.0, 753.0 386.0)"
AOI_2_Vegas_img599,"LINESTRING (511.0 3.0, 507.0 41.0)"
AOI_2_Vegas_img599,"LINESTRING (320.0 4.0, 320.0 42.0)"
AOI_2_Vegas_img599,"LINESTRING (959.0 4.0, 958.0 55.0)"
AOI_2_Vegas_img599,"LINESTRING (507.0 41.0, 320.0 42.0)"
AOI_2_Vegas_img599,"LINESTRING (507.0 41.0, 507.0 82.0, 502.0 99.0, 495.0 104.0, 476.0 106.0, 325.0 103.0, 319.0 97.0, 317.0 85.0, 320.0 42.0)"
AOI_2_Vegas_img599,"LINESTRING (958.0 55.0, 946.0 96.0, 926.0 147.0, 918.0 180.0, 916.0 274.0)"
AOI_2_Vegas_img599,"LINESTRING (958.0 55.0, 1121.0 67.0, 1297.0 73.0)"
AOI_2_Vegas_img599,"LINESTRING (916.0 274.0, 1297.0 292.0)"
AOI_2_Vegas_img599,"LINESTRING (916.0 274.0, 917.0 450.0, 921.0 474.0, 931.0 485.0, 963.0 492.0, 1297.0 508.0)"
AOI_2_Vegas_img599,"LINESTRING (532.0 281.0, 533.0 385.0)"
AOI_2_Vegas_img599,"LINESTRING (2.0 307.0, 103.0 307.0, 181.0 311.0, 214.0 316.0, 243.0 328.0, 253.0 337.0, 257.0 349.0, 261.0 384.0, 533.0 385.0)"
AOI_2_Vegas_img599,"LINESTRING (261.0 384.0, 260.0 549.0, 254.0 567.0)"
AOI_2_Vegas_img599,"LINESTRING (533.0 385.0, 753.0 386.0)"
AOI_2_Vegas_img599,"LINESTRING (533.0 385.0, 531.0 591.0, 534.0 648.0)"
AOI_2_Vegas_img599,"LINESTRING (753.0 386.0, 757.0 437.0, 756.0 652.0)"
AOI_2_Vegas_img599,"LINESTRING (2.0 550.0, 179.0 567.0, 254.0 567.0)"
AOI_2_Vegas_img599,"LINESTRING (294.0 647.0, 534.0 648.0, 756.0 652.0, 1297.0 675.0)"
AOI_2_Vegas_img599,"LINESTRING (756.0 652.0, 756.0 937.0, 760.0 1083.0)"
AOI_2_Vegas_img599,"LINESTRING (2.0 748.0, 254.0 726.0, 327.0 726.0, 347.0 730.0, 363.0 738.0, 374.0 756.0, 375.0 862.0, 378.0 881.0, 387.0 900.0, 403.0 909.0, 496.0 911.0, 516.0 914.0, 525.0 920.0, 528.0 928.0, 524.0 1047.0, 520.0 1065.0, 511.0 1076.0, 495.0 1082.0, 348.0 1105.0, 326.0 1113.0, 281.0 1138.0)"
AOI_2_Vegas_img599,"LINESTRING (1297.0 851.0, 1186.0 848.0, 989.0 837.0, 866.0 838.0, 861.0 846.0, 858.0 871.0, 858.0 1073.0)"
AOI_2_Vegas_img599,"LINESTRING (2.0 1050.0, 28.0 1051.0, 66.0 1059.0, 281.0 1138.0)"
AOI_2_Vegas_img599,"LINESTRING (858.0 1073.0, 803.0 1082.0, 760.0 1083.0)"
AOI_2_Vegas_img599,"LINESTRING (858.0 1073.0, 954.0 1080.0, 965.0 1083.0, 970.0 1089.0, 973.0 1114.0, 973.0 1294.0, 967.0 1297.0)"
AOI_2_Vegas_img599,"LINESTRING (760.0 1083.0, 756.0 1293.0)"
AOI_2_Vegas_img599,"LINESTRING (281.0 1138.0, 276.0 1169.0, 278.0 1201.0, 284.0 1216.0, 303.0 1238.0, 307.0 1247.0, 296.0 1271.0, 299.0 1297.0)"
AOI_2_Vegas_img599,"LINESTRING (307.0 1247.0, 366.0 1267.0, 436.0 1261.0, 489.0 1261.0, 557.0 1272.0, 576.0 1280.0, 625.0 1289.0, 633.0 1295.0, 756.0 1293.0, 773.0 1297.0)"
AOI_2_Vegas_img599,"LINESTRING (40.0 2.0, 96.0 2.0)"
AOI_2_Vegas_img599,"LINESTRING (125.0 2.0, 188.0 2.0)"
AOI_2_Vegas_img6,"LINESTRING (697.0 2.0, 716.0 59.0, 718.0 77.0)"
AOI_2_Vegas_img6,"LINESTRING (813.0 2.0, 809.0 15.0, 807.0 71.0)"
AOI_2_Vegas_img6,"LINESTRING (935.0 2.0, 928.0 6.0, 898.0 88.0)"
AOI_2_Vegas_img6,"LINESTRING (1110.0 2.0, 1115.0 5.0, 1122.0 40.0, 1118.0 71.0, 1100.0 107.0, 1080.0 124.0, 1056.0 130.0, 1034.0 131.0, 921.0 106.0, 908.0 101.0, 898.0 88.0)"
AOI_2_Vegas_img6,"LINESTRING (272.0 5.0, 271.0 57.0, 267.0 63.0, 266.0 76.0, 272.0 85.0, 272.0 97.0)"
AOI_2_Vegas_img6,"LINESTRING (807.0 71.0, 718.0 77.0)"
AOI_2_Vegas_img6,"LINESTRING (807.0 71.0, 898.0 88.0)"
AOI_2_Vegas_img6,"LINESTRING (718.0 77.0, 666.0 97.0, 647.0 100.0)"
AOI_2_Vegas_img6,"LINESTRING (469.0 86.0, 478.0 62.0, 531.0 2.0, 555.0 2.0, 569.0 7.0, 636.0 82.0, 647.0 100.0)"
AOI_2_Vegas_img6,"LINESTRING (469.0 86.0, 458.0 94.0, 440.0 135.0, 432.0 168.0, 431.0 192.0)"
AOI_2_Vegas_img6,"LINESTRING (469.0 86.0, 531.0 113.0, 594.0 147.0)"
AOI_2_Vegas_img6,"LINESTRING (272.0 97.0, 254.0 113.0, 251.0 155.0, 252.0 342.0, 259.0 498.0)"
AOI_2_Vegas_img6,"LINESTRING (272.0 97.0, 285.0 108.0, 294.0 125.0, 304.0 191.0, 315.0 422.0, 315.0 499.0)"
AOI_2_Vegas_img6,"LINESTRING (647.0 100.0, 641.0 112.0, 606.0 143.0, 594.0 147.0, 590.0 164.0, 573.0 196.0, 564.0 204.0, 431.0 192.0)"
AOI_2_Vegas_img6,"LINESTRING (1297.0 150.0, 1274.0 186.0, 1266.0 220.0)"
AOI_2_Vegas_img6,"LINESTRING (431.0 192.0, 427.0 218.0, 432.0 260.0, 443.0 299.0, 458.0 332.0, 500.0 389.0, 574.0 458.0)"
AOI_2_Vegas_img6,"LINESTRING (1266.0 220.0, 1260.0 224.0, 1249.0 244.0, 1238.0 298.0, 1237.0 402.0, 1240.0 408.0, 1247.0 411.0, 1297.0 412.0)"
AOI_2_Vegas_img6,"LINESTRING (1266.0 220.0, 1297.0 225.0)"
AOI_2_Vegas_img6,"LINESTRING (574.0 458.0, 598.0 462.0, 620.0 475.0)"
AOI_2_Vegas_img6,"LINESTRING (574.0 458.0, 575.0 497.0, 315.0 499.0)"
AOI_2_Vegas_img6,"LINESTRING (575.0 497.0, 952.0 501.0)"
AOI_2_Vegas_img6,"LINESTRING (1297.0 497.0, 952.0 501.0)"
AOI_2_Vegas_img6,"LINESTRING (259.0 498.0, 93.0 500.0)"
AOI_2_Vegas_img6,"LINESTRING (259.0 498.0, 268.0 504.0)"
AOI_2_Vegas_img6,"LINESTRING (315.0 499.0, 311.0 502.0)"
AOI_2_Vegas_img6,"LINESTRING (952.0 501.0, 951.0 569.0)"
AOI_2_Vegas_img6,"LINESTRING (311.0 502.0, 268.0 504.0)"
AOI_2_Vegas_img6,"LINESTRING (311.0 502.0, 306.0 537.0, 286.0 555.0)"
AOI_2_Vegas_img6,"LINESTRING (268.0 504.0, 272.0 538.0, 280.0 554.0, 272.0 563.0, 265.0 565.0, 100.0 567.0)"
AOI_2_Vegas_img6,"LINESTRING (280.0 554.0, 286.0 555.0, 293.0 718.0, 310.0 849.0)"
AOI_2_Vegas_img6,"LINESTRING (286.0 555.0, 298.0 565.0, 353.0 568.0, 524.0 570.0, 765.0 566.0, 951.0 569.0)"
AOI_2_Vegas_img6,"LINESTRING (1296.0 567.0, 1080.0 566.0, 951.0 569.0, 951.0 754.0, 1089.0 753.0, 1297.0 757.0)"
AOI_2_Vegas_img6,"LINESTRING (951.0 754.0, 752.0 756.0, 561.0 753.0, 548.0 755.0, 544.0 759.0, 543.0 776.0, 555.0 810.0, 650.0 1006.0, 659.0 1009.0, 859.0 1007.0)"
AOI_2_Vegas_img6,"LINESTRING (951.0 754.0, 950.0 1006.0)"
AOI_2_Vegas_img6,"LINESTRING (103.0 843.0, 134.0 837.0, 182.0 836.0, 190.0 842.0, 196.0 861.0)"
AOI_2_Vegas_img6,"LINESTRING (310.0 849.0, 231.0 861.0, 196.0 861.0)"
AOI_2_Vegas_img6,"LINESTRING (310.0 849.0, 317.0 859.0, 332.0 914.0, 361.0 989.0, 451.0 1181.0, 476.0 1255.0, 486.0 1297.0)"
AOI_2_Vegas_img6,"LINESTRING (196.0 861.0, 192.0 867.0, 154.0 878.0, 107.0 883.0)"
AOI_2_Vegas_img6,"LINESTRING (858.0 930.0, 859.0 1007.0)"
AOI_2_Vegas_img6,"LINESTRING (950.0 1006.0, 859.0 1007.0)"
AOI_2_Vegas_img6,"LINESTRING (950.0 1006.0, 1270.0 1008.0)"
AOI_2_Vegas_img6,"LINESTRING (225.0 1202.0, 247.0 1297.0)"
AOI_2_Vegas_img6,"LINESTRING (1297.0 1288.0, 1289.0 1297.0)"
AOI_2_Vegas_img6,"LINESTRING (721.0 1295.0, 722.0 1277.0, 730.0 1270.0, 912.0 1270.0, 969.0 1274.0, 985.0 1281.0, 993.0 1293.0, 1002.0 1297.0)"
AOI_2_Vegas_img604,"LINESTRING (145.0 2.0, 175.0 5.0, 186.0 12.0, 228.0 21.0, 235.0 28.0)"
AOI_2_Vegas_img604,"LINESTRING (743.0 2.0, 742.0 67.0)"
AOI_2_Vegas_img604,"LINESTRING (512.0 4.0, 512.0 63.0)"
AOI_2_Vegas_img604,"LINESTRING (1297.0 8.0, 1294.0 132.0)"
AOI_2_Vegas_img604,"LINESTRING (235.0 28.0, 263.0 30.0, 335.0 48.0, 385.0 57.0, 475.0 65.0, 512.0 63.0)"
AOI_2_Vegas_img604,"LINESTRING (235.0 28.0, 233.0 45.0, 240.0 71.0, 237.0 98.0)"
AOI_2_Vegas_img604,"LINESTRING (512.0 63.0, 742.0 67.0, 746.0 506.0, 742.0 764.0)"
AOI_2_Vegas_img604,"LINESTRING (859.0 99.0, 1294.0 132.0)"
AOI_2_Vegas_img604,"LINESTRING (512.0 357.0, 513.0 625.0, 511.0 676.0, 499.0 753.0)"
AOI_2_Vegas_img604,"LINESTRING (857.0 375.0, 1297.0 411.0)"
AOI_2_Vegas_img604,"LINESTRING (176.0 428.0, 177.0 577.0, 173.0 615.0, 161.0 662.0)"
AOI_2_Vegas_img604,"LINESTRING (2.0 621.0, 154.0 663.0, 161.0 662.0)"
AOI_2_Vegas_img604,"LINESTRING (154.0 663.0, 149.0 686.0, 126.0 747.0, 119.0 779.0, 118.0 812.0)"
AOI_2_Vegas_img604,"LINESTRING (161.0 662.0, 403.0 732.0, 496.0 753.0)"
AOI_2_Vegas_img604,"LINESTRING (1297.0 688.0, 1055.0 669.0, 995.0 669.0, 978.0 675.0, 970.0 686.0, 965.0 740.0, 967.0 1162.0, 970.0 1194.0, 975.0 1207.0, 987.0 1215.0, 1020.0 1222.0, 1297.0 1244.0)"
AOI_2_Vegas_img604,"LINESTRING (499.0 753.0, 496.0 753.0)"
AOI_2_Vegas_img604,"LINESTRING (499.0 753.0, 585.0 763.0, 742.0 764.0)"
AOI_2_Vegas_img604,"LINESTRING (496.0 753.0, 487.0 809.0)"
AOI_2_Vegas_img604,"LINESTRING (742.0 764.0, 747.0 1220.0, 741.0 1289.0)"
AOI_2_Vegas_img604,"LINESTRING (1198.0 956.0, 1210.0 955.0, 1297.0 966.0)"
AOI_2_Vegas_img604,"LINESTRING (126.0 1002.0, 126.0 1081.0)"
AOI_2_Vegas_img604,"LINESTRING (2.0 1080.0, 19.0 1082.0)"
AOI_2_Vegas_img604,"LINESTRING (19.0 1082.0, 126.0 1081.0)"
AOI_2_Vegas_img604,"LINESTRING (126.0 1081.0, 174.0 1086.0)"
AOI_2_Vegas_img604,"LINESTRING (19.0 1082.0, 19.0 1215.0, 22.0 1246.0)"
AOI_2_Vegas_img604,"LINESTRING (174.0 1086.0, 264.0 1083.0, 333.0 1088.0)"
AOI_2_Vegas_img604,"LINESTRING (174.0 1086.0, 176.0 1249.0)"
AOI_2_Vegas_img604,"LINESTRING (333.0 1088.0, 398.0 1085.0, 471.0 1087.0, 501.0 1092.0)"
AOI_2_Vegas_img604,"LINESTRING (333.0 1088.0, 329.0 1204.0, 324.0 1242.0, 316.0 1258.0)"
AOI_2_Vegas_img604,"LINESTRING (501.0 1092.0, 645.0 1106.0)"
AOI_2_Vegas_img604,"LINESTRING (501.0 1092.0, 502.0 1213.0, 506.0 1248.0, 511.0 1264.0)"
AOI_2_Vegas_img604,"LINESTRING (22.0 1246.0, 2.0 1249.0)"
AOI_2_Vegas_img604,"LINESTRING (22.0 1246.0, 43.0 1253.0)"
AOI_2_Vegas_img604,"LINESTRING (176.0 1249.0, 215.0 1249.0)"
AOI_2_Vegas_img604,"LINESTRING (176.0 1249.0, 66.0 1247.0, 43.0 1253.0)"
AOI_2_Vegas_img604,"LINESTRING (176.0 1249.0, 175.0 1295.0)"
AOI_2_Vegas_img604,"LINESTRING (233.0 1250.0, 302.0 1253.0, 316.0 1258.0)"
AOI_2_Vegas_img604,"LINESTRING (43.0 1253.0, 47.0 1297.0)"
AOI_2_Vegas_img604,"LINESTRING (316.0 1258.0, 314.0 1289.0, 309.0 1297.0)"
AOI_2_Vegas_img604,"LINESTRING (511.0 1264.0, 486.0 1285.0, 481.0 1297.0)"
AOI_2_Vegas_img604,"LINESTRING (511.0 1264.0, 519.0 1266.0, 551.0 1286.0, 612.0 1283.0, 628.0 1279.0, 676.0 1280.0, 702.0 1283.0, 711.0 1289.0, 741.0 1289.0)"
AOI_2_Vegas_img604,"LINESTRING (612.0 1283.0, 613.0 1297.0)"
AOI_2_Vegas_img604,"LINESTRING (215.0 1249.0, 233.0 1250.0)"
AOI_2_Vegas_img605,"LINESTRING (533.0 2.0, 529.0 5.0, 528.0 23.0)"
AOI_2_Vegas_img605,"LINESTRING (52.0 3.0, 53.0 57.0)"
AOI_2_Vegas_img605,"LINESTRING (753.0 3.0, 748.0 194.0)"
AOI_2_Vegas_img605,"LINESTRING (1296.0 3.0, 1294.0 59.0, 1250.0 59.0, 970.0 38.0)"
AOI_2_Vegas_img605,"LINESTRING (226.0 4.0, 220.0 203.0)"
AOI_2_Vegas_img605,"LINESTRING (160.0 53.0, 70.0 54.0, 63.0 59.0)"
AOI_2_Vegas_img605,"LINESTRING (53.0 57.0, 42.0 59.0)"
AOI_2_Vegas_img605,"LINESTRING (53.0 57.0, 63.0 59.0)"
AOI_2_Vegas_img605,"LINESTRING (42.0 59.0, 3.0 60.0)"
AOI_2_Vegas_img605,"LINESTRING (42.0 59.0, 43.0 161.0, 47.0 185.0, 56.0 194.0)"
AOI_2_Vegas_img605,"LINESTRING (63.0 59.0, 70.0 82.0, 77.0 153.0, 76.0 181.0, 65.0 194.0, 56.0 194.0)"
AOI_2_Vegas_img605,"LINESTRING (65.0 194.0, 77.0 204.0, 93.0 206.0, 220.0 203.0)"
AOI_2_Vegas_img605,"LINESTRING (56.0 194.0, 45.0 204.0, 4.0 206.0)"
AOI_2_Vegas_img605,"LINESTRING (748.0 194.0, 833.0 192.0, 1082.0 217.0, 1114.0 217.0)"
AOI_2_Vegas_img605,"LINESTRING (748.0 194.0, 742.0 207.0)"
AOI_2_Vegas_img605,"LINESTRING (220.0 203.0, 320.0 208.0, 450.0 210.0, 468.0 213.0)"
AOI_2_Vegas_img605,"LINESTRING (220.0 203.0, 220.0 439.0, 213.0 507.0, 204.0 540.0, 197.0 554.0, 174.0 585.0, 144.0 616.0)"
AOI_2_Vegas_img605,"LINESTRING (742.0 207.0, 554.0 212.0)"
AOI_2_Vegas_img605,"LINESTRING (742.0 207.0, 745.0 234.0)"
AOI_2_Vegas_img605,"LINESTRING (554.0 212.0, 468.0 213.0)"
AOI_2_Vegas_img605,"LINESTRING (554.0 212.0, 554.0 281.0, 549.0 298.0)"
AOI_2_Vegas_img605,"LINESTRING (468.0 213.0, 469.0 249.0, 478.0 310.0, 481.0 442.0)"
AOI_2_Vegas_img605,"LINESTRING (745.0 234.0, 998.0 254.0, 1085.0 255.0, 1116.0 246.0, 1152.0 245.0, 1297.0 256.0)"
AOI_2_Vegas_img605,"LINESTRING (745.0 234.0, 740.0 352.0)"
AOI_2_Vegas_img605,"LINESTRING (549.0 298.0, 565.0 316.0, 609.0 350.0, 627.0 360.0, 639.0 362.0, 666.0 353.0, 740.0 352.0)"
AOI_2_Vegas_img605,"LINESTRING (277.0 312.0, 286.0 320.0, 288.0 329.0, 288.0 405.0, 282.0 427.0)"
AOI_2_Vegas_img605,"LINESTRING (962.0 324.0, 966.0 580.0)"
AOI_2_Vegas_img605,"LINESTRING (740.0 352.0, 741.0 440.0, 481.0 442.0)"
AOI_2_Vegas_img605,"LINESTRING (741.0 440.0, 742.0 1296.0)"
AOI_2_Vegas_img605,"LINESTRING (481.0 442.0, 420.0 459.0, 416.0 467.0, 414.0 501.0)"
AOI_2_Vegas_img605,"LINESTRING (2.0 500.0, 121.0 601.0, 135.0 616.0)"
AOI_2_Vegas_img605,"LINESTRING (966.0 580.0, 1024.0 581.0, 1296.0 601.0)"
AOI_2_Vegas_img605,"LINESTRING (966.0 580.0, 963.0 941.0, 965.0 1088.0, 970.0 1117.0, 977.0 1124.0, 987.0 1128.0, 1047.0 1137.0, 1295.0 1156.0)"
AOI_2_Vegas_img605,"LINESTRING (135.0 616.0, 117.0 636.0, 2.0 721.0)"
AOI_2_Vegas_img605,"LINESTRING (135.0 616.0, 144.0 616.0, 160.0 633.0, 200.0 663.0, 228.0 677.0, 265.0 689.0, 328.0 694.0, 594.0 696.0)"
AOI_2_Vegas_img605,"LINESTRING (1297.0 976.0, 1295.0 1156.0)"
AOI_2_Vegas_img605,"LINESTRING (510.0 979.0, 509.0 1295.0)"
AOI_2_Vegas_img605,"LINESTRING (183.0 983.0, 184.0 1089.0, 180.0 1215.0, 170.0 1292.0, 162.0 1295.0, 123.0 1293.0, 113.0 1286.0, 2.0 1257.0)"
AOI_2_Vegas_img605,"LINESTRING (1295.0 1156.0, 1297.0 1184.0)"
AOI_2_Vegas_img605,"LINESTRING (1297.0 1264.0, 1297.0 1297.0)"
AOI_2_Vegas_img605,"LINESTRING (1297.0 1184.0, 1297.0 1264.0)"
AOI_2_Vegas_img606,"LINESTRING (744.0 2.0, 756.0 2.0, 765.0 6.0, 765.0 94.0, 757.0 258.0, 596.0 259.0, 571.0 265.0, 559.0 275.0, 553.0 310.0, 551.0 609.0)"
AOI_2_Vegas_img606,"LINESTRING (757.0 258.0, 761.0 395.0, 756.0 612.0)"
AOI_2_Vegas_img606,"LINESTRING (2.0 262.0, 187.0 264.0, 212.0 269.0, 226.0 276.0, 234.0 284.0, 241.0 305.0, 244.0 354.0, 241.0 606.0, 551.0 609.0)"
AOI_2_Vegas_img606,"LINESTRING (241.0 606.0, 237.0 632.0, 234.0 708.0, 230.0 1113.0, 227.0 1198.0, 221.0 1228.0)"
AOI_2_Vegas_img606,"LINESTRING (551.0 609.0, 756.0 612.0)"
AOI_2_Vegas_img606,"LINESTRING (551.0 609.0, 544.0 858.0, 543.0 1215.0)"
AOI_2_Vegas_img606,"LINESTRING (756.0 612.0, 759.0 615.0, 831.0 617.0, 989.0 630.0, 1001.0 634.0)"
AOI_2_Vegas_img606,"LINESTRING (759.0 615.0, 755.0 1051.0)"
AOI_2_Vegas_img606,"LINESTRING (1001.0 634.0, 1167.0 644.0, 1248.0 643.0, 1297.0 636.0)"
AOI_2_Vegas_img606,"LINESTRING (1001.0 634.0, 997.0 691.0)"
AOI_2_Vegas_img606,"LINESTRING (976.0 905.0, 973.0 1015.0, 970.0 1033.0, 959.0 1046.0, 930.0 1051.0, 755.0 1051.0)"
AOI_2_Vegas_img606,"LINESTRING (1297.0 984.0, 1294.0 1296.0)"
AOI_2_Vegas_img606,"LINESTRING (755.0 1051.0, 749.0 1218.0)"
AOI_2_Vegas_img606,"LINESTRING (543.0 1215.0, 749.0 1218.0)"
AOI_2_Vegas_img606,"LINESTRING (543.0 1215.0, 536.0 1297.0)"
AOI_2_Vegas_img606,"LINESTRING (2.0 1217.0, 136.0 1221.0, 221.0 1228.0)"
